timestamp,date,time,timestamp_15min,wind_forecast_mw,solar_forecast_mw,portfolio_forecast_mw,wind_actual_mw,solar_actual_mw,portfolio_actual_mw,da_price_eur_mwh,id3_price_eur_mwh,imbalance_price_eur_mwh,wind_forecast_mwh,solar_forecast_mwh,portfolio_forecast_mwh,wind_actual_mwh,solar_actual_mwh,portfolio_actual_mwh,wind_error_mwh,solar_error_mwh,portfolio_error_mwh,wind_abs_error_mwh,solar_abs_error_mwh,portfolio_abs_error_mwh,wind_da_revenue_eur,solar_da_revenue_eur,portfolio_da_revenue_eur
2026-06-22 01:05:00,2026-06-22,01:05,2026-06-22 01:00:00,963.0,0.0,963.0,1447.1000370000002,25.82,1472.920037,122.67,145.91,46.15,80.25,0.0,80.25,120.59166975,2.1516666666666664,122.74333641666666,40.34166975,2.1516666666666664,42.493336416666665,40.34166975,2.1516666666666664,42.493336416666665,9844.2675,0.0,9844.2675
2026-06-22 01:10:00,2026-06-22,01:10,2026-06-22 01:00:00,966.0,0.0,966.0,1446.580017,25.82,1472.400017,122.67,145.91,46.15,80.5,0.0,80.5,120.54833475,2.1516666666666664,122.70000141666664,40.04833475,2.1516666666666664,42.20000141666664,40.04833475,2.1516666666666664,42.20000141666664,9874.935,0.0,9874.935
2026-06-22 01:15:00,2026-06-22,01:15,2026-06-22 01:15:00,970.0,0.0,970.0,1431.769959,25.82,1457.589959,121.07,140.02,42.83,80.83333333333333,0.0,80.83333333333333,119.31416325,2.1516666666666664,121.46582991666664,38.48082991666666,2.1516666666666664,40.63249658333331,38.48082991666666,2.1516666666666664,40.63249658333331,9786.491666666665,0.0,9786.491666666665
2026-06-22 01:20:00,2026-06-22,01:20,2026-06-22 01:15:00,975.0,0.0,975.0,1435.040039,25.82,1460.860039,121.07,140.02,42.83,81.25,0.0,81.25,119.58666991666666,2.1516666666666664,121.73833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,9836.9375,0.0,9836.9375
2026-06-22 01:25:00,2026-06-22,01:25,2026-06-22 01:15:00,980.0,0.0,980.0,1463.770019,25.82,1489.590019,121.07,140.02,42.83,81.66666666666666,0.0,81.66666666666666,121.98083491666668,2.1516666666666664,124.13250158333332,40.31416825000002,2.1516666666666664,42.465834916666665,40.31416825000002,2.1516666666666664,42.465834916666665,9887.383333333331,0.0,9887.383333333331
2026-06-22 01:30:00,2026-06-22,01:30,2026-06-22 01:30:00,983.0,0.0,983.0,1478.910034,25.82,1504.730034,118.89,134.44,42.88,81.91666666666666,0.0,81.91666666666666,123.24250283333332,2.1516666666666664,125.3941695,41.32583616666666,2.1516666666666664,43.47750283333335,41.32583616666666,2.1516666666666664,43.47750283333335,9739.072499999998,0.0,9739.072499999998
2026-06-22 01:35:00,2026-06-22,01:35,2026-06-22 01:30:00,987.0,0.0,987.0,1478.5900270000002,25.82,1504.410027,118.89,134.44,42.88,82.25,0.0,82.25,123.21583558333334,2.1516666666666664,125.36750225,40.96583558333335,2.1516666666666664,43.11750225,40.96583558333335,2.1516666666666664,43.11750225,9778.7025,0.0,9778.7025
2026-06-22 01:40:00,2026-06-22,01:40,2026-06-22 01:30:00,989.0,0.0,989.0,1509.470032,25.82,1535.290032,118.89,134.44,42.88,82.41666666666666,0.0,82.41666666666666,125.78916933333332,2.1516666666666664,127.940836,43.37250266666666,2.1516666666666664,45.52416933333335,43.37250266666666,2.1516666666666664,45.52416933333335,9798.517499999998,0.0,9798.517499999998
2026-06-22 01:45:00,2026-06-22,01:45,2026-06-22 01:45:00,991.0,0.0,991.0,1503.059998,25.82,1528.879998,117.39,126.16,6.68,82.58333333333333,0.0,82.58333333333333,125.25499983333331,2.1516666666666664,127.4066665,42.67166649999999,2.1516666666666664,44.82333316666667,42.67166649999999,2.1516666666666664,44.82333316666667,9694.457499999999,0.0,9694.457499999999
2026-06-22 01:50:00,2026-06-22,01:50,2026-06-22 01:45:00,990.0,0.0,990.0,1526.109985,25.82,1551.929985,117.39,126.16,6.68,82.5,0.0,82.5,127.17583208333332,2.1516666666666664,129.32749875,44.67583208333332,2.1516666666666664,46.82749874999999,44.67583208333332,2.1516666666666664,46.82749874999999,9684.675,0.0,9684.675
2026-06-22 01:55:00,2026-06-22,01:55,2026-06-22 01:45:00,992.0,0.0,992.0,1543.869995,25.82,1569.689995,117.39,126.16,6.68,82.66666666666666,0.0,82.66666666666666,128.65583291666667,2.1516666666666664,130.8074995833333,45.98916625000001,2.1516666666666664,48.14083291666665,45.98916625000001,2.1516666666666664,48.14083291666665,9704.24,0.0,9704.24
2026-06-22 02:00:00,2026-06-22,02:00,2026-06-22 02:00:00,991.0,0.0,991.0,1549.819946,25.82,1575.639946,119.26,131.34,45.05,82.58333333333333,0.0,82.58333333333333,129.15166216666665,2.1516666666666664,131.30332883333332,46.568328833333325,2.1516666666666664,48.7199955,46.568328833333325,2.1516666666666664,48.7199955,9848.888333333332,0.0,9848.888333333332
2026-06-22 02:05:00,2026-06-22,02:05,2026-06-22 02:00:00,990.0,0.0,990.0,1551.309997,25.82,1577.129997,119.26,131.34,45.05,82.5,0.0,82.5,129.27583308333334,2.1516666666666664,131.42749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,9838.95,0.0,9838.95
2026-06-22 02:10:00,2026-06-22,02:10,2026-06-22 02:00:00,987.0,0.0,987.0,1565.859985,25.82,1591.679985,119.26,131.34,45.05,82.25,0.0,82.25,130.48833208333332,2.1516666666666664,132.63999875,48.23833208333332,2.1516666666666664,50.38999874999999,48.23833208333332,2.1516666666666664,50.38999874999999,9809.135,0.0,9809.135
2026-06-22 02:15:00,2026-06-22,02:15,2026-06-22 02:15:00,984.0,0.0,984.0,1583.880005,25.82,1609.700005,114.77,125.91,45.2,82.0,0.0,82.0,131.99000041666665,2.1516666666666664,134.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,9411.14,0.0,9411.14
2026-06-22 02:20:00,2026-06-22,02:20,2026-06-22 02:15:00,977.0,0.0,977.0,1590.0,25.82,1615.82,114.77,125.91,45.2,81.41666666666666,0.0,81.41666666666666,132.5,2.1516666666666664,134.65166666666664,51.08333333333334,2.1516666666666664,53.23499999999999,51.08333333333334,2.1516666666666664,53.23499999999999,9344.190833333332,0.0,9344.190833333332
2026-06-22 02:25:00,2026-06-22,02:25,2026-06-22 02:15:00,972.0,0.0,972.0,1605.619995,25.82,1631.439995,114.77,125.91,45.2,81.0,0.0,81.0,133.80166624999998,2.1516666666666664,135.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,9296.369999999999,0.0,9296.369999999999
2026-06-22 02:30:00,2026-06-22,02:30,2026-06-22 02:30:00,967.0,0.0,967.0,1617.969971,25.82,1643.789971,112.57,122.24,25.29,80.58333333333333,0.0,80.58333333333333,134.83083091666666,2.1516666666666664,136.98249758333333,54.24749758333333,2.1516666666666664,56.39916425,54.24749758333333,2.1516666666666664,56.39916425,9071.265833333333,0.0,9071.265833333333
2026-06-22 02:35:00,2026-06-22,02:35,2026-06-22 02:30:00,961.0,0.0,961.0,1642.099976,25.82,1667.919976,112.57,122.24,25.29,80.08333333333333,0.0,80.08333333333333,136.84166466666665,2.1516666666666664,138.99333133333332,56.75833133333332,2.1516666666666664,58.90999799999999,56.75833133333332,2.1516666666666664,58.90999799999999,9014.980833333333,0.0,9014.980833333333
2026-06-22 02:40:00,2026-06-22,02:40,2026-06-22 02:30:00,955.0,0.0,955.0,1642.549988,25.82,1668.369988,112.57,122.24,25.29,79.58333333333333,0.0,79.58333333333333,136.8791656666667,2.1516666666666664,139.0308323333333,57.295832333333365,2.1516666666666664,59.44749899999998,57.295832333333365,2.1516666666666664,59.44749899999998,8958.695833333331,0.0,8958.695833333331
2026-06-22 02:45:00,2026-06-22,02:45,2026-06-22 02:45:00,950.0,0.0,950.0,1623.760009,25.82,1649.580009,111.19,119.9,10.7,79.16666666666666,0.0,79.16666666666666,135.31333408333333,2.1516666666666664,137.46500075,56.14666741666667,2.1516666666666664,58.298334083333344,56.14666741666667,2.1516666666666664,58.298334083333344,8802.541666666666,0.0,8802.541666666666
2026-06-22 02:50:00,2026-06-22,02:50,2026-06-22 02:45:00,945.0,0.0,945.0,1618.609986,25.82,1644.429986,111.19,119.9,10.7,78.75,0.0,78.75,134.8841655,2.1516666666666664,137.0358321666667,56.1341655,2.1516666666666664,58.28583216666669,56.1341655,2.1516666666666664,58.28583216666669,8756.2125,0.0,8756.2125
2026-06-22 02:55:00,2026-06-22,02:55,2026-06-22 02:45:00,941.0,0.0,941.0,1612.109985,25.82,1637.929985,111.19,119.9,10.7,78.41666666666666,0.0,78.41666666666666,134.34249875,2.1516666666666664,136.49416541666665,55.92583208333335,2.1516666666666664,58.07749874999999,55.92583208333335,2.1516666666666664,58.07749874999999,8719.149166666666,0.0,8719.149166666666
2026-06-22 03:00:00,2026-06-22,03:00,2026-06-22 03:00:00,938.0,0.0,938.0,1636.340027,25.82,1662.160027,114.15,122.93,45.13,78.16666666666666,0.0,78.16666666666666,136.36166891666664,2.1516666666666664,138.51333558333332,58.19500224999999,2.1516666666666664,60.34666891666666,58.19500224999999,2.1516666666666664,60.34666891666666,8922.724999999999,0.0,8922.724999999999
2026-06-22 03:05:00,2026-06-22,03:05,2026-06-22 03:00:00,936.0,0.0,936.0,1624.470032,25.82,1650.290032,114.15,122.93,45.13,78.0,0.0,78.0,135.37250266666666,2.1516666666666664,137.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,8903.7,0.0,8903.7
2026-06-22 03:10:00,2026-06-22,03:10,2026-06-22 03:00:00,936.0,0.0,936.0,1673.910034,25.82,1699.730034,114.15,122.93,45.13,78.0,0.0,78.0,139.49250283333333,2.1516666666666664,141.64416949999998,61.49250283333333,2.1516666666666664,63.644169499999975,61.49250283333333,2.1516666666666664,63.644169499999975,8903.7,0.0,8903.7
2026-06-22 03:15:00,2026-06-22,03:15,2026-06-22 03:15:00,935.0,0.0,935.0,1690.070007,25.82,1715.890007,114.12,122.01,1.4,77.91666666666666,0.0,77.91666666666666,140.83916725,2.1516666666666664,142.99083391666665,62.92250058333335,2.1516666666666664,65.07416724999999,62.92250058333335,2.1516666666666664,65.07416724999999,8891.849999999999,0.0,8891.849999999999
2026-06-22 03:20:00,2026-06-22,03:20,2026-06-22 03:15:00,934.0,0.0,934.0,1704.659973,25.82,1730.479973,114.12,122.01,1.4,77.83333333333333,0.0,77.83333333333333,142.05499774999998,2.1516666666666664,144.20666441666663,64.22166441666666,2.1516666666666664,66.3733310833333,64.22166441666666,2.1516666666666664,66.3733310833333,8882.34,0.0,8882.34
2026-06-22 03:25:00,2026-06-22,03:25,2026-06-22 03:15:00,933.0,0.0,933.0,1707.239991,25.82,1733.059991,114.12,122.01,1.4,77.75,0.0,77.75,142.26999924999998,2.1516666666666664,144.42166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,8872.83,0.0,8872.83
2026-06-22 03:30:00,2026-06-22,03:30,2026-06-22 03:30:00,932.0,0.0,932.0,1704.450012,25.82,1730.270012,114.16,122.13,6.85,77.66666666666666,0.0,77.66666666666666,142.037501,2.1516666666666664,144.18916766666666,64.37083433333333,2.1516666666666664,66.522501,64.37083433333333,2.1516666666666664,66.522501,8866.426666666664,0.0,8866.426666666664
2026-06-22 03:35:00,2026-06-22,03:35,2026-06-22 03:30:00,930.0,0.0,930.0,1704.949951,25.82,1730.769951,114.16,122.13,6.85,77.5,0.0,77.5,142.07916258333333,2.1516666666666664,144.23082925,64.57916258333333,2.1516666666666664,66.73082925,64.57916258333333,2.1516666666666664,66.73082925,8847.4,0.0,8847.4
2026-06-22 03:40:00,2026-06-22,03:40,2026-06-22 03:30:00,928.0,0.0,928.0,1692.450012,25.82,1718.270012,114.16,122.13,6.85,77.33333333333333,0.0,77.33333333333333,141.037501,2.1516666666666664,143.18916766666666,63.70416766666666,2.1516666666666664,65.85583433333333,63.70416766666666,2.1516666666666664,65.85583433333333,8828.373333333333,0.0,8828.373333333333
2026-06-22 03:45:00,2026-06-22,03:45,2026-06-22 03:45:00,924.0,0.0,924.0,1670.390015,25.82,1696.210015,115.45,120.31,38.0,77.0,0.0,77.0,139.19916791666665,2.1516666666666664,141.35083458333332,62.19916791666665,2.1516666666666664,64.35083458333332,62.19916791666665,2.1516666666666664,64.35083458333332,8889.65,0.0,8889.65
2026-06-22 03:50:00,2026-06-22,03:50,2026-06-22 03:45:00,920.0,0.0,920.0,1662.0700069999998,25.82,1687.8900069999995,115.45,120.31,38.0,76.66666666666666,0.0,76.66666666666666,138.50583391666663,2.1516666666666664,140.65750058333327,61.83916724999997,2.1516666666666664,63.99083391666662,61.83916724999997,2.1516666666666664,63.99083391666662,8851.166666666666,0.0,8851.166666666666
2026-06-22 03:55:00,2026-06-22,03:55,2026-06-22 03:45:00,920.0,0.0,920.0,1628.700012,25.82,1654.520012,115.45,120.31,38.0,76.66666666666666,0.0,76.66666666666666,135.725001,2.1516666666666664,137.87666766666666,59.058334333333335,2.1516666666666664,61.210001000000005,59.058334333333335,2.1516666666666664,61.210001000000005,8851.166666666666,0.0,8851.166666666666
2026-06-22 04:00:00,2026-06-22,04:00,2026-06-22 04:00:00,921.0,0.0,921.0,1650.799988,25.82,1676.619988,113.66,120.59,19.94,76.75,0.0,76.75,137.5666656666667,2.1516666666666664,139.7183323333333,60.81666566666669,2.1516666666666664,62.96833233333331,60.81666566666669,2.1516666666666664,62.96833233333331,8723.404999999999,0.0,8723.404999999999
2026-06-22 04:05:00,2026-06-22,04:05,2026-06-22 04:00:00,924.0,0.0,924.0,1648.25,25.82,1674.07,113.66,120.59,19.94,77.0,0.0,77.0,137.35416666666666,2.1516666666666664,139.50583333333333,60.35416666666666,2.1516666666666664,62.50583333333333,60.35416666666666,2.1516666666666664,62.50583333333333,8751.82,0.0,8751.82
2026-06-22 04:10:00,2026-06-22,04:10,2026-06-22 04:00:00,926.0,0.0,926.0,1644.519959,25.82,1670.339959,113.66,120.59,19.94,77.16666666666666,0.0,77.16666666666666,137.04332991666666,2.1516666666666664,139.1949965833333,59.87666325000001,2.1516666666666664,62.02832991666665,59.87666325000001,2.1516666666666664,62.02832991666665,8770.763333333332,0.0,8770.763333333332
2026-06-22 04:15:00,2026-06-22,04:15,2026-06-22 04:15:00,929.0,0.0,929.0,1634.959961,25.82,1660.779961,115.64,122.13,25.0,77.41666666666666,0.0,77.41666666666666,136.24666341666665,2.1516666666666664,138.39833008333332,58.82999674999999,2.1516666666666664,60.98166341666666,58.82999674999999,2.1516666666666664,60.98166341666666,8952.463333333333,0.0,8952.463333333333
2026-06-22 04:20:00,2026-06-22,04:20,2026-06-22 04:15:00,932.0,0.0,932.0,1657.76001,25.82,1683.58001,115.64,122.13,25.0,77.66666666666666,0.0,77.66666666666666,138.14666749999998,2.1516666666666664,140.29833416666665,60.48000083333332,2.1516666666666664,62.63166749999999,60.48000083333332,2.1516666666666664,62.63166749999999,8981.373333333333,0.0,8981.373333333333
2026-06-22 04:25:00,2026-06-22,04:25,2026-06-22 04:15:00,934.0,0.0,934.0,1661.060059,25.889999,1686.950058,115.64,122.13,25.0,77.83333333333333,0.0,77.83333333333333,138.4216715833333,2.157499916666666,140.57917149999997,60.58833824999998,2.157499916666666,62.74583816666664,60.58833824999998,2.157499916666666,62.74583816666664,9000.646666666666,0.0,9000.646666666666
2026-06-22 04:30:00,2026-06-22,04:30,2026-06-22 04:30:00,937.0,0.02,937.02,1677.060059,26.09,1703.1500589999998,116.87,122.24,25.0,78.08333333333333,0.0016666666666666,78.085,139.75500491666665,2.1741666666666664,141.9291715833333,61.67167158333332,2.1725,63.844171583333306,61.67167158333332,2.1725,63.844171583333306,9125.599166666667,0.19478333333332554,9125.79395
2026-06-22 04:35:00,2026-06-22,04:35,2026-06-22 04:30:00,940.0,0.07,940.07,1654.569946,26.360001,1680.929947,116.87,122.24,25.0,78.33333333333333,0.0058333333333333,78.33916666666667,137.88082883333334,2.19666675,140.07749558333333,59.54749550000001,2.1908334166666665,61.73832891666666,59.54749550000001,2.1908334166666665,61.73832891666666,9154.816666666666,0.6817416666666628,9155.498408333335
2026-06-22 04:40:00,2026-06-22,04:40,2026-06-22 04:30:00,942.0,0.23,942.23,1667.779968,29.49,1697.269968,116.87,122.24,25.0,78.5,0.0191666666666666,78.51916666666666,138.981664,2.4575,141.439164,60.481664,2.438333333333333,62.91999733333334,60.481664,2.438333333333333,62.91999733333334,9174.295,2.2400083333333254,9176.535008333334
2026-06-22 04:45:00,2026-06-22,04:45,2026-06-22 04:45:00,944.0,0.66,944.66,1634.950012,30.139999,1665.090011,119.38,125.4,25.0,78.66666666666666,0.055,78.72166666666666,136.2458343333333,2.511666583333333,138.75750091666666,57.57916766666665,2.456666583333333,60.03583424999999,57.57916766666665,2.456666583333333,60.03583424999999,9391.226666666666,6.5659,9397.792566666665
2026-06-22 04:50:00,2026-06-22,04:50,2026-06-22 04:45:00,948.0,1.63,949.63,1629.170044,32.919998,1662.090042,119.38,125.4,25.0,79.0,0.1358333333333333,79.13583333333332,135.7641703333333,2.7433331666666665,138.50750349999998,56.76417033333331,2.607499833333333,59.37167016666666,56.76417033333331,2.607499833333333,59.37167016666666,9431.02,16.21578333333333,9447.235783333332
2026-06-22 04:55:00,2026-06-22,04:55,2026-06-22 04:45:00,951.0,3.49,954.49,1651.48999,34.950001,1686.439991,119.38,125.4,25.0,79.25,0.2908333333333333,79.54083333333332,137.62416583333334,2.912500083333333,140.53666591666666,58.374165833333336,2.62166675,60.99583258333334,58.374165833333336,2.62166675,60.99583258333334,9460.865,34.71968333333333,9495.584683333333
2026-06-22 05:00:00,2026-06-22,05:00,2026-06-22 05:00:00,953.0,6.69,959.69,1657.400086,37.240002,1694.640088,117.96,118.5,2.82,79.41666666666666,0.5575,79.97416666666666,138.11667383333332,3.1033335,141.22000733333334,58.700007166666666,2.5458335,61.24584066666668,58.700007166666666,2.5458335,61.24584066666668,9367.989999999998,65.7627,9433.7527
2026-06-22 05:05:00,2026-06-22,05:05,2026-06-22 05:00:00,956.0,11.69,967.69,1679.940064,40.720001,1720.6600649999998,117.96,118.5,2.82,79.66666666666666,0.9741666666666666,80.64083333333333,139.99500533333332,3.3933334166666667,143.38833874999997,60.32833866666667,2.41916675,62.74750541666664,60.32833866666667,2.41916675,62.74750541666664,9397.479999999998,114.91269999999999,9512.3927
2026-06-22 05:10:00,2026-06-22,05:10,2026-06-22 05:00:00,959.0,18.48,977.48,1679.089966,44.759998,1723.849964,117.96,118.5,2.82,79.91666666666666,1.54,81.45666666666666,139.92416383333332,3.729999833333333,143.65416366666665,60.00749716666667,2.189999833333333,62.197496999999984,60.00749716666667,2.189999833333333,62.197496999999984,9426.969999999998,181.6584,9608.6284
2026-06-22 05:15:00,2026-06-22,05:15,2026-06-22 05:15:00,962.0,27.16,989.16,1678.129944,48.77,1726.899944,120.78,118.8,15.19,80.16666666666666,2.263333333333333,82.42999999999999,139.84416199999998,4.064166666666667,143.90832866666665,59.677495333333326,1.8008333333333335,61.478328666666656,59.677495333333326,1.8008333333333335,61.478328666666656,9682.529999999999,273.36539999999997,9955.8954
2026-06-22 05:20:00,2026-06-22,05:20,2026-06-22 05:15:00,964.0,38.040001,1002.040001,1658.290039,54.290001,1712.58004,120.78,118.8,15.19,80.33333333333333,3.170000083333333,83.50333341666666,138.19083658333332,4.524166749999999,142.71500333333333,57.85750324999999,1.354166666666666,59.211669916666665,57.85750324999999,1.354166666666666,59.211669916666665,9702.66,382.87261006499995,10085.532610065
2026-06-22 05:25:00,2026-06-22,05:25,2026-06-22 05:15:00,962.0,50.950001,1012.950001,1650.460022,61.919998,1712.38002,120.78,118.8,15.19,80.16666666666666,4.245833416666667,84.41250008333333,137.53833516666666,5.159999833333333,142.698335,57.3716685,0.9141664166666664,58.28583491666666,57.3716685,0.9141664166666664,58.28583491666666,9682.529999999999,512.811760065,10195.341760065
2026-06-22 05:30:00,2026-06-22,05:30,2026-06-22 05:30:00,961.0,65.440002,1026.440002,1611.990051,67.75,1679.740051,122.59,121.88,25.0,80.08333333333333,5.4533335,85.53666683333333,134.33250425,5.645833333333333,139.9783375833333,54.24917091666667,0.1924998333333327,54.44167074999999,54.24917091666667,0.1924998333333327,54.44167074999999,9817.415833333333,668.524153765,10485.939987098332
2026-06-22 05:35:00,2026-06-22,05:35,2026-06-22 05:30:00,958.0,81.370003,1039.370003,1548.26001,76.059998,1624.320008,122.59,121.88,25.0,79.83333333333333,6.780833583333333,86.61416691666666,129.02166749999998,6.338333166666666,135.36000066666665,49.18833416666665,-0.4425004166666673,48.74583374999999,49.18833416666665,0.4425004166666673,48.74583374999999,9786.768333333333,831.2623889808333,10618.030722314166
2026-06-22 05:40:00,2026-06-22,05:40,2026-06-22 05:30:00,955.0,98.660004,1053.660004,1518.440002,83.5,1601.940002,122.59,121.88,25.0,79.58333333333333,8.221667,87.80500033333334,126.53666683333331,6.958333333333333,133.49500016666667,46.95333349999999,-1.263333666666667,45.68999983333333,46.95333349999999,1.263333666666667,45.68999983333333,9756.120833333332,1007.89415753,10764.014990863334
2026-06-22 05:45:00,2026-06-22,05:45,2026-06-22 05:45:00,952.0,117.269997,1069.269997,1522.630005,91.599998,1614.230003,131.95,123.24,46.0,79.33333333333333,9.77249975,89.10583308333334,126.88583375,7.633333166666667,134.51916691666665,47.55250041666668,-2.139166583333333,45.41333383333331,47.55250041666668,2.139166583333333,45.41333383333331,10468.033333333331,1289.4813420125,11757.514675345832
2026-06-22 05:50:00,2026-06-22,05:50,2026-06-22 05:45:00,947.0,137.190002,1084.190002,1484.25,100.309998,1584.559998,131.95,123.24,46.0,78.91666666666666,11.432500166666664,90.34916683333331,123.6875,8.359166499999999,132.0466665,44.77083333333334,-3.073333666666665,41.69749966666667,44.77083333333334,3.073333666666665,41.69749966666667,10413.054166666665,1508.5183969916661,11921.57256365833
