timestamp,date,time,timestamp_15min,wind_forecast_mw,solar_forecast_mw,portfolio_forecast_mw,wind_actual_mw,solar_actual_mw,portfolio_actual_mw,da_price_eur_mwh,id3_price_eur_mwh,imbalance_price_eur_mwh,wind_forecast_mwh,solar_forecast_mwh,portfolio_forecast_mwh,wind_actual_mwh,solar_actual_mwh,portfolio_actual_mwh,wind_error_mwh,solar_error_mwh,portfolio_error_mwh,wind_abs_error_mwh,solar_abs_error_mwh,portfolio_abs_error_mwh,wind_da_revenue_eur,solar_da_revenue_eur,portfolio_da_revenue_eur,id3_price_column_used,id3_price_used_eur_mwh,wind_id_correction_value_eur,wind_id_corrected_pnl_eur,solar_id_correction_value_eur,solar_id_corrected_pnl_eur,portfolio_id_correction_value_eur,portfolio_id_corrected_pnl_eur,wind_imbalance_settlement_value_eur,wind_no_correction_pnl_eur,solar_imbalance_settlement_value_eur,solar_no_correction_pnl_eur,portfolio_imbalance_settlement_value_eur,portfolio_no_correction_pnl_eur
2026-06-22 00:50:00,2026-06-22,00:50,2026-06-22 00:45:00,950.0,0.0,950.0,1398.009949,25.82,1423.829949,121.37,134.83,4.14,79.16666666666666,0.0,79.16666666666666,116.50082908333331,2.1516666666666664,118.65249575,37.33416241666666,2.1516666666666664,39.48582908333334,37.33416241666666,2.1516666666666664,39.48582908333334,9608.458333333332,0.0,9608.458333333332,id3_price_eur_mwh,134.83,5033.765118639166,14642.2234519725,290.10921666666667,290.10921666666667,5323.874335305835,14932.332668639168,154.56343240499996,9763.021765738333,8.907899999999998,8.907899999999998,163.47133240500003,9771.929665738333
2026-06-22 00:55:00,2026-06-22,00:55,2026-06-22 00:45:00,955.0,0.0,955.0,1408.98999,25.82,1434.80999,121.37,134.83,4.14,79.58333333333333,0.0,79.58333333333333,117.4158325,2.1516666666666664,119.56749916666666,37.832499166666665,2.1516666666666664,39.984165833333336,37.832499166666665,2.1516666666666664,39.984165833333336,9659.029166666667,0.0,9659.029166666667,id3_price_eur_mwh,134.83,5100.9558626416665,14759.985029308333,290.10921666666667,290.10921666666667,5391.065079308334,15050.094245975,156.62654654999997,9815.655713216667,8.907899999999998,8.907899999999998,165.53444654999998,9824.563613216667
2026-06-22 01:00:00,2026-06-22,01:00,2026-06-22 01:00:00,958.0,0.0,958.0,1404.659973,25.82,1430.479973,122.67,145.91,46.15,79.83333333333333,0.0,79.83333333333333,117.05499775,2.1516666666666664,119.20666441666664,37.22166441666667,2.1516666666666664,39.37333108333331,37.22166441666667,2.1516666666666664,39.37333108333331,9793.155,0.0,9793.155,id3_price_eur_mwh,145.91,5431.0130550358335,15224.168055035834,313.94968333333327,313.94968333333327,5744.962738369163,15538.117738369165,1717.7798128291668,11510.934812829168,99.29941666666664,99.29941666666664,1817.0792294958324,11610.234229495833
2026-06-22 01:05:00,2026-06-22,01:05,2026-06-22 01:00:00,963.0,0.0,963.0,1447.1000370000002,25.82,1472.920037,122.67,145.91,46.15,80.25,0.0,80.25,120.59166975,2.1516666666666664,122.74333641666666,40.34166975,2.1516666666666664,42.493336416666665,40.34166975,2.1516666666666664,42.493336416666665,9844.2675,0.0,9844.2675,id3_price_eur_mwh,145.91,5886.2530332225,15730.5205332225,313.94968333333327,313.94968333333327,6200.202716555833,16044.470216555834,1861.7680589625,11706.0355589625,99.29941666666664,99.29941666666664,1961.0674756291664,11805.334975629166
2026-06-22 01:10:00,2026-06-22,01:10,2026-06-22 01:00:00,966.0,0.0,966.0,1446.580017,25.82,1472.400017,122.67,145.91,46.15,80.5,0.0,80.5,120.54833475,2.1516666666666664,122.70000141666664,40.04833475,2.1516666666666664,42.20000141666664,40.04833475,2.1516666666666664,42.20000141666664,9874.935,0.0,9874.935,id3_price_eur_mwh,145.91,5843.4525233725,15718.3875233725,313.94968333333327,313.94968333333327,6157.402206705829,16032.337206705828,1848.2306487125,11723.1656487125,99.29941666666664,99.29941666666664,1947.5300653791653,11822.465065379165
2026-06-22 01:15:00,2026-06-22,01:15,2026-06-22 01:15:00,970.0,0.0,970.0,1431.769959,25.82,1457.589959,121.07,140.02,42.83,80.83333333333333,0.0,80.83333333333333,119.31416325,2.1516666666666664,121.46582991666664,38.48082991666666,2.1516666666666664,40.63249658333331,38.48082991666666,2.1516666666666664,40.63249658333331,9786.491666666663,0.0,9786.491666666663,id3_price_eur_mwh,140.02,5388.085804931666,15174.577471598328,301.27636666666666,301.27636666666666,5689.36217159833,15475.853838264991,1648.1339453308328,11434.625611997497,92.15588333333332,92.15588333333332,1740.2898286641655,11526.781495330828
2026-06-22 01:20:00,2026-06-22,01:20,2026-06-22 01:15:00,975.0,0.0,975.0,1435.040039,25.82,1460.860039,121.07,140.02,42.83,81.25,0.0,81.25,119.58666991666666,2.1516666666666664,121.73833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,9836.9375,0.0,9836.9375,id3_price_eur_mwh,140.02,5367.900521731667,15204.838021731666,301.27636666666666,301.27636666666666,5669.176888398332,15506.114388398331,1641.9595725308332,11478.897072530834,92.15588333333332,92.15588333333332,1734.115455864166,11571.052955864167
2026-06-22 01:25:00,2026-06-22,01:25,2026-06-22 01:15:00,980.0,0.0,980.0,1463.770019,25.82,1489.590019,121.07,140.02,42.83,81.66666666666666,0.0,81.66666666666666,121.98083491666668,2.1516666666666664,124.13250158333332,40.31416825000002,2.1516666666666664,42.465834916666665,40.31416825000002,2.1516666666666664,42.465834916666665,9887.383333333331,0.0,9887.383333333331,id3_price_eur_mwh,140.02,5644.789838365004,15532.173171698334,301.27636666666666,301.27636666666666,5946.066205031667,15833.449538365,1726.6558261475009,11614.039159480832,92.15588333333332,92.15588333333332,1818.8117094808333,11706.195042814164
2026-06-22 01:30:00,2026-06-22,01:30,2026-06-22 01:30:00,983.0,0.0,983.0,1478.910034,25.82,1504.730034,118.89,134.44,42.88,81.91666666666666,0.0,81.91666666666666,123.24250283333332,2.1516666666666664,125.3941695,41.32583616666666,2.1516666666666664,43.47750283333335,41.32583616666666,2.1516666666666664,43.47750283333335,9739.072499999998,0.0,9739.072499999998,id3_price_eur_mwh,134.44,5555.845414246666,15294.917914246664,289.27006666666665,289.27006666666665,5845.115480913335,15584.187980913332,1772.0518548266666,11511.124354826665,92.26346666666666,92.26346666666666,1864.315321493334,11603.387821493332
2026-06-22 01:35:00,2026-06-22,01:35,2026-06-22 01:30:00,987.0,0.0,987.0,1478.5900270000002,25.82,1504.410027,118.89,134.44,42.88,82.25,0.0,82.25,123.21583558333334,2.1516666666666664,125.36750225,40.96583558333335,2.1516666666666664,43.11750225,40.96583558333335,2.1516666666666664,43.11750225,9778.7025,0.0,9778.7025,id3_price_eur_mwh,134.44,5507.446935823336,15286.149435823336,289.27006666666665,289.27006666666665,5796.71700249,15575.41950249,1756.6150298133343,11535.317529813334,92.26346666666666,92.26346666666666,1848.8784964800002,11627.58099648
2026-06-22 01:40:00,2026-06-22,01:40,2026-06-22 01:30:00,989.0,0.0,989.0,1509.470032,25.82,1535.290032,118.89,134.44,42.88,82.41666666666666,0.0,82.41666666666666,125.78916933333332,2.1516666666666664,127.940836,43.37250266666666,2.1516666666666664,45.52416933333335,43.37250266666666,2.1516666666666664,45.52416933333335,9798.517499999998,0.0,9798.517499999998,id3_price_eur_mwh,134.44,5830.999258506666,15629.516758506665,289.27006666666665,289.27006666666665,6120.269325173335,15918.786825173334,1859.8129143466665,11658.330414346665,92.26346666666666,92.26346666666666,1952.076381013334,11750.593881013332
2026-06-22 01:45:00,2026-06-22,01:45,2026-06-22 01:45:00,991.0,0.0,991.0,1503.059998,25.82,1528.879998,117.39,126.16,6.68,82.58333333333333,0.0,82.58333333333333,125.25499983333331,2.1516666666666664,127.4066665,42.67166649999999,2.1516666666666664,44.82333316666667,42.67166649999999,2.1516666666666664,44.82333316666667,9694.4575,0.0,9694.4575,id3_price_eur_mwh,126.16,5383.457445639999,15077.91494564,271.4542666666666,271.4542666666666,5654.911712306667,15349.369212306668,285.04673221999997,9979.50423222,14.373133333333332,14.373133333333332,299.41986555333335,9993.877365553333
2026-06-22 01:50:00,2026-06-22,01:50,2026-06-22 01:45:00,990.0,0.0,990.0,1526.109985,25.82,1551.929985,117.39,126.16,6.68,82.5,0.0,82.5,127.17583208333332,2.1516666666666664,129.32749875,44.67583208333332,2.1516666666666664,46.82749874999999,44.67583208333332,2.1516666666666664,46.82749874999999,9684.675,0.0,9684.675,id3_price_eur_mwh,126.16,5636.302975633332,15320.97797563333,271.4542666666666,271.4542666666666,5907.757242299998,15592.432242299998,298.43455831666654,9983.109558316666,14.373133333333332,14.373133333333332,312.8076916499999,9997.482691649999
2026-06-22 01:55:00,2026-06-22,01:55,2026-06-22 01:45:00,992.0,0.0,992.0,1543.869995,25.82,1569.689995,117.39,126.16,6.68,82.66666666666666,0.0,82.66666666666666,128.65583291666667,2.1516666666666664,130.8074995833333,45.98916625000001,2.1516666666666664,48.14083291666665,45.98916625000001,2.1516666666666664,48.14083291666665,9704.24,0.0,9704.24,id3_price_eur_mwh,126.16,5801.993214100001,15506.2332141,271.4542666666666,271.4542666666666,6073.447480766665,15777.687480766665,307.20763055000003,10011.44763055,14.373133333333332,14.373133333333332,321.58076388333325,10025.820763883334
2026-06-22 02:00:00,2026-06-22,02:00,2026-06-22 02:00:00,991.0,0.0,991.0,1549.819946,25.82,1575.639946,119.26,131.34,45.05,82.58333333333333,0.0,82.58333333333333,129.15166216666665,2.1516666666666664,131.30332883333332,46.568328833333325,2.1516666666666664,48.7199955,46.568328833333325,2.1516666666666664,48.7199955,9848.888333333332,0.0,9848.888333333332,id3_price_eur_mwh,131.34,6116.284308969999,15965.172642303332,282.5999,282.5999,6398.88420897,16247.772542303332,2097.9032139416663,11946.791547275,96.93258333333331,96.93258333333331,2194.835797275,12043.724130608332
2026-06-22 02:05:00,2026-06-22,02:05,2026-06-22 02:00:00,990.0,0.0,990.0,1551.309997,25.82,1577.129997,119.26,131.34,45.05,82.5,0.0,82.5,129.27583308333334,2.1516666666666664,131.42749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,9838.95,0.0,9838.95,id3_price_eur_mwh,131.34,6143.537917165001,15982.487917165005,282.5999,282.5999,6426.137817164998,16265.087817164998,2107.2512804041667,11946.201280404168,96.93258333333331,96.93258333333331,2204.183863737499,12043.1338637375
2026-06-22 02:10:00,2026-06-22,02:10,2026-06-22 02:00:00,987.0,0.0,987.0,1565.859985,25.82,1591.679985,119.26,131.34,45.05,82.25,0.0,82.25,130.48833208333332,2.1516666666666664,132.63999875,48.23833208333332,2.1516666666666664,50.38999874999999,48.23833208333332,2.1516666666666664,50.38999874999999,9809.135,0.0,9809.135,id3_price_eur_mwh,131.34,6335.622535824999,16144.757535825,282.5999,282.5999,6618.222435824999,16427.357435824997,2173.136860354166,11982.271860354165,96.93258333333331,96.93258333333331,2270.069443687499,12079.2044436875
2026-06-22 02:15:00,2026-06-22,02:15,2026-06-22 02:15:00,984.0,0.0,984.0,1583.880005,25.82,1609.700005,114.77,125.91,45.2,82.0,0.0,82.0,131.99000041666665,2.1516666666666664,134.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,9411.14,0.0,9411.14,id3_price_eur_mwh,125.91,6294.240952462497,15705.380952462496,270.91635,270.91635,6565.157302462498,15976.297302462495,2259.5480188333327,11670.688018833333,97.25533333333333,97.25533333333333,2356.803352166666,11767.943352166665
2026-06-22 02:20:00,2026-06-22,02:20,2026-06-22 02:15:00,977.0,0.0,977.0,1590.0,25.82,1615.82,114.77,125.91,45.2,81.41666666666666,0.0,81.41666666666666,132.5,2.1516666666666664,134.65166666666664,51.08333333333334,2.1516666666666664,53.23499999999999,51.08333333333334,2.1516666666666664,53.23499999999999,9344.190833333332,0.0,9344.190833333332,id3_price_eur_mwh,125.91,6431.902500000001,15776.093333333334,270.91635,270.91635,6702.818849999999,16047.00968333333,2308.966666666667,11653.1575,97.25533333333333,97.25533333333333,2406.2219999999998,11750.412833333332
2026-06-22 02:25:00,2026-06-22,02:25,2026-06-22 02:15:00,972.0,0.0,972.0,1605.619995,25.82,1631.439995,114.77,125.91,45.2,81.0,0.0,81.0,133.80166624999998,2.1516666666666664,135.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,9296.37,0.0,9296.37,id3_price_eur_mwh,125.91,6648.257797537498,15944.627797537498,270.91635,270.91635,6919.174147537498,16215.5441475375,2386.6353144999994,11683.0053145,97.25533333333333,97.25533333333333,2483.890647833333,11780.260647833333
2026-06-22 02:30:00,2026-06-22,02:30,2026-06-22 02:30:00,967.0,0.0,967.0,1617.969971,25.82,1643.789971,112.57,122.24,25.29,80.58333333333333,0.0,80.58333333333333,134.83083091666666,2.1516666666666664,136.98249758333333,54.24749758333333,2.1516666666666664,56.39916425,54.24749758333333,2.1516666666666664,56.39916425,9071.265833333331,0.0,9071.265833333331,id3_price_eur_mwh,122.24,6631.214104586666,15702.479937919998,263.0197333333333,263.0197333333333,6894.233837919999,15965.49967125333,1371.9192138825,10443.185047215831,54.41564999999999,54.41564999999999,1426.3348638824998,10497.60069721583
2026-06-22 02:35:00,2026-06-22,02:35,2026-06-22 02:30:00,961.0,0.0,961.0,1642.099976,25.82,1667.919976,112.57,122.24,25.29,80.08333333333333,0.0,80.08333333333333,136.84166466666665,2.1516666666666664,138.99333133333332,56.75833133333332,2.1516666666666664,58.90999799999999,56.75833133333332,2.1516666666666664,58.90999799999999,9014.980833333331,0.0,9014.980833333331,id3_price_eur_mwh,122.24,6938.138422186665,15953.119255519996,263.0197333333333,263.0197333333333,7201.158155519998,16216.13898885333,1435.4181994199996,10450.39903275333,54.41564999999999,54.41564999999999,1489.8338494199995,10504.814682753331
2026-06-22 02:40:00,2026-06-22,02:40,2026-06-22 02:30:00,955.0,0.0,955.0,1642.549988,25.82,1668.369988,112.57,122.24,25.29,79.58333333333333,0.0,79.58333333333333,136.8791656666667,2.1516666666666664,139.0308323333333,57.295832333333365,2.1516666666666664,59.44749899999998,57.295832333333365,2.1516666666666664,59.44749899999998,8958.695833333331,0.0,8958.695833333331,id3_price_eur_mwh,122.24,7003.84254442667,15962.538377760002,263.0197333333333,263.0197333333333,7266.862277759998,16225.558111093327,1449.0115997100008,10407.707433043332,54.41564999999999,54.41564999999999,1503.4272497099994,10462.12308304333
2026-06-22 02:45:00,2026-06-22,02:45,2026-06-22 02:45:00,950.0,0.0,950.0,1623.760009,25.82,1649.580009,111.19,119.9,10.7,79.16666666666666,0.0,79.16666666666666,135.31333408333333,2.1516666666666664,137.46500075,56.14666741666667,2.1516666666666664,58.298334083333344,56.14666741666667,2.1516666666666664,58.298334083333344,8802.541666666666,0.0,8802.541666666666,id3_price_eur_mwh,119.9,6731.985423258335,15534.527089925,257.9848333333333,257.9848333333333,6989.970256591669,15792.511923258337,600.7693413583333,9403.311008024999,23.022833333333327,23.022833333333327,623.7921746916668,9426.333841358333
2026-06-22 02:50:00,2026-06-22,02:50,2026-06-22 02:45:00,945.0,0.0,945.0,1618.609986,25.82,1644.429986,111.19,119.9,10.7,78.75,0.0,78.75,134.8841655,2.1516666666666664,137.0358321666667,56.1341655,2.1516666666666664,58.28583216666669,56.1341655,2.1516666666666664,58.28583216666669,8756.2125,0.0,8756.2125,id3_price_eur_mwh,119.9,6730.4864434500005,15486.69894345,257.9848333333333,257.9848333333333,6988.471276783336,15744.683776783337,600.63557085,9356.84807085,23.022833333333327,23.022833333333327,623.6584041833335,9379.870904183334
2026-06-22 02:55:00,2026-06-22,02:55,2026-06-22 02:45:00,941.0,0.0,941.0,1612.109985,25.82,1637.929985,111.19,119.9,10.7,78.41666666666666,0.0,78.41666666666666,134.34249875,2.1516666666666664,136.49416541666665,55.92583208333335,2.1516666666666664,58.07749874999999,55.92583208333335,2.1516666666666664,58.07749874999999,8719.149166666666,0.0,8719.149166666666,id3_price_eur_mwh,119.9,6705.507266791668,15424.656433458336,257.9848333333333,257.9848333333333,6963.492100125,15682.641266791668,598.4064032916667,9317.555569958333,23.022833333333327,23.022833333333327,621.4292366249998,9340.578403291665
2026-06-22 03:00:00,2026-06-22,03:00,2026-06-22 03:00:00,938.0,0.0,938.0,1636.340027,25.82,1662.160027,114.15,122.93,45.13,78.16666666666666,0.0,78.16666666666666,136.36166891666664,2.1516666666666664,138.51333558333332,58.19500224999999,2.1516666666666664,60.34666891666666,58.19500224999999,2.1516666666666664,60.34666891666666,8922.724999999999,0.0,8922.724999999999,id3_price_eur_mwh,122.93,7153.911626592499,16076.636626592495,264.5043833333333,264.5043833333333,7418.416009925832,16341.141009925832,2626.3404515424995,11549.065451542498,97.10471666666666,97.10471666666666,2723.4451682091662,11646.170168209164
2026-06-22 03:05:00,2026-06-22,03:05,2026-06-22 03:00:00,936.0,0.0,936.0,1624.470032,25.82,1650.290032,114.15,122.93,45.13,78.0,0.0,78.0,135.37250266666666,2.1516666666666664,137.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,8903.7,0.0,8903.7,id3_price_eur_mwh,122.93,7052.801752813333,15956.501752813334,264.5043833333333,264.5043833333333,7317.306136146667,16221.006136146669,2589.2210453466664,11492.921045346668,97.10471666666666,97.10471666666666,2686.3257620133336,11590.025762013334
2026-06-22 03:10:00,2026-06-22,03:10,2026-06-22 03:00:00,936.0,0.0,936.0,1673.910034,25.82,1699.730034,114.15,122.93,45.13,78.0,0.0,78.0,139.49250283333333,2.1516666666666664,141.64416949999998,61.49250283333333,2.1516666666666664,63.644169499999975,61.49250283333333,2.1516666666666664,63.644169499999975,8903.7,0.0,8903.7,id3_price_eur_mwh,122.93,7559.273373301667,16462.97337330167,264.5043833333333,264.5043833333333,7823.777756634998,16727.477756635,2775.1566528683334,11678.856652868333,97.10471666666666,97.10471666666666,2872.261369534999,11775.961369535
2026-06-22 03:15:00,2026-06-22,03:15,2026-06-22 03:15:00,935.0,0.0,935.0,1690.070007,25.82,1715.890007,114.12,122.01,1.4,77.91666666666666,0.0,77.91666666666666,140.83916725,2.1516666666666664,142.99083391666665,62.92250058333335,2.1516666666666664,65.07416724999999,62.92250058333335,2.1516666666666664,65.07416724999999,8891.849999999999,0.0,8891.849999999999,id3_price_eur_mwh,122.01,7677.174296172503,16569.0242961725,262.52485,262.52485,7939.699146172499,16831.549146172496,88.0915008166667,8979.941500816665,3.012333333333333,3.012333333333333,91.10383414999998,8982.95383415
2026-06-22 03:20:00,2026-06-22,03:20,2026-06-22 03:15:00,934.0,0.0,934.0,1704.659973,25.82,1730.479973,114.12,122.01,1.4,77.83333333333333,0.0,77.83333333333333,142.05499774999998,2.1516666666666664,144.20666441666663,64.22166441666666,2.1516666666666664,66.3733310833333,64.22166441666666,2.1516666666666664,66.3733310833333,8882.34,0.0,8882.34,id3_price_eur_mwh,122.01,7835.685275477499,16718.0252754775,262.52485,262.52485,8098.210125477496,16980.550125477497,89.91033018333331,8972.250330183333,3.012333333333333,3.012333333333333,92.92266351666662,8975.262663516667
2026-06-22 03:25:00,2026-06-22,03:25,2026-06-22 03:15:00,933.0,0.0,933.0,1707.239991,25.82,1733.059991,114.12,122.01,1.4,77.75,0.0,77.75,142.26999924999998,2.1516666666666664,144.42166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,8872.83,0.0,8872.83,id3_price_eur_mwh,122.01,7872.085108492498,16744.915108492496,262.52485,262.52485,8134.609958492495,17007.439958492494,90.32799894999997,8963.15799895,3.012333333333333,3.012333333333333,93.34033228333327,8966.170332283333
2026-06-22 03:30:00,2026-06-22,03:30,2026-06-22 03:30:00,932.0,0.0,932.0,1704.450012,25.82,1730.270012,114.16,122.13,6.85,77.66666666666666,0.0,77.66666666666666,142.037501,2.1516666666666664,144.18916766666666,64.37083433333333,2.1516666666666664,66.522501,64.37083433333333,2.1516666666666664,66.522501,8866.426666666664,0.0,8866.426666666664,id3_price_eur_mwh,122.13,7861.60999713,16728.036663796665,262.78304999999995,262.78304999999995,8124.39304713,16990.819713796664,440.9402151833333,9307.366881849997,14.738916666666665,14.738916666666665,455.67913185000003,9322.105798516664
2026-06-22 03:35:00,2026-06-22,03:35,2026-06-22 03:30:00,930.0,0.0,930.0,1704.949951,25.82,1730.769951,114.16,122.13,6.85,77.5,0.0,77.5,142.07916258333333,2.1516666666666664,144.23082925,64.57916258333333,2.1516666666666664,66.73082925,64.57916258333333,2.1516666666666664,66.73082925,8847.4,0.0,8847.4,id3_price_eur_mwh,122.13,7887.0531263025,16734.4531263025,262.78304999999995,262.78304999999995,8149.8361763025,16997.2361763025,442.3672636958333,9289.767263695832,14.738916666666665,14.738916666666665,457.10618036249997,9304.5061803625
