timestamp,date,time,timestamp_15min,wind_forecast_mw,solar_forecast_mw,portfolio_forecast_mw,wind_actual_mw,solar_actual_mw,portfolio_actual_mw,da_price_eur_mwh,id3_price_eur_mwh,imbalance_price_eur_mwh,wind_forecast_mwh,solar_forecast_mwh,portfolio_forecast_mwh,wind_actual_mwh,solar_actual_mwh,portfolio_actual_mwh,wind_error_mwh,solar_error_mwh,portfolio_error_mwh,wind_abs_error_mwh,solar_abs_error_mwh,portfolio_abs_error_mwh,wind_da_revenue_eur,solar_da_revenue_eur,portfolio_da_revenue_eur,id3_price_column_used,id3_price_used_eur_mwh,wind_id_correction_value_eur,wind_id_corrected_pnl_eur,solar_id_correction_value_eur,solar_id_corrected_pnl_eur,portfolio_id_correction_value_eur,portfolio_id_corrected_pnl_eur
2026-06-22 00:50:00,2026-06-22,00:50,2026-06-22 00:45:00,950.0,0.0,950.0,1398.009949,25.82,1423.829949,121.37,134.83,4.14,79.16666666666666,0.0,79.16666666666666,116.50082908333331,2.1516666666666664,118.65249575,37.33416241666666,2.1516666666666664,39.48582908333334,37.33416241666666,2.1516666666666664,39.48582908333334,9608.458333333332,0.0,9608.458333333332,id3_price_eur_mwh,134.83,5033.765118639166,14642.223451972499,290.10921666666667,290.10921666666667,5323.874335305835,14932.332668639167
2026-06-22 00:55:00,2026-06-22,00:55,2026-06-22 00:45:00,955.0,0.0,955.0,1408.98999,25.82,1434.80999,121.37,134.83,4.14,79.58333333333333,0.0,79.58333333333333,117.4158325,2.1516666666666664,119.56749916666666,37.832499166666665,2.1516666666666664,39.984165833333336,37.832499166666665,2.1516666666666664,39.984165833333336,9659.029166666667,0.0,9659.029166666667,id3_price_eur_mwh,134.83,5100.9558626416665,14759.985029308333,290.10921666666667,290.10921666666667,5391.065079308334,15050.094245975
2026-06-22 01:00:00,2026-06-22,01:00,2026-06-22 01:00:00,958.0,0.0,958.0,1404.659973,25.82,1430.479973,122.67,145.91,46.15,79.83333333333333,0.0,79.83333333333333,117.05499775,2.1516666666666664,119.20666441666664,37.22166441666667,2.1516666666666664,39.37333108333331,37.22166441666667,2.1516666666666664,39.37333108333331,9793.155,0.0,9793.155,id3_price_eur_mwh,145.91,5431.0130550358335,15224.168055035834,313.94968333333327,313.94968333333327,5744.962738369163,15538.117738369165
2026-06-22 01:05:00,2026-06-22,01:05,2026-06-22 01:00:00,963.0,0.0,963.0,1447.1000370000002,25.82,1472.920037,122.67,145.91,46.15,80.25,0.0,80.25,120.59166975,2.1516666666666664,122.74333641666666,40.34166975,2.1516666666666664,42.493336416666665,40.34166975,2.1516666666666664,42.493336416666665,9844.2675,0.0,9844.2675,id3_price_eur_mwh,145.91,5886.2530332225,15730.5205332225,313.94968333333327,313.94968333333327,6200.202716555833,16044.470216555834
2026-06-22 01:10:00,2026-06-22,01:10,2026-06-22 01:00:00,966.0,0.0,966.0,1446.580017,25.82,1472.400017,122.67,145.91,46.15,80.5,0.0,80.5,120.54833475,2.1516666666666664,122.70000141666664,40.04833475,2.1516666666666664,42.20000141666664,40.04833475,2.1516666666666664,42.20000141666664,9874.935,0.0,9874.935,id3_price_eur_mwh,145.91,5843.4525233725,15718.3875233725,313.94968333333327,313.94968333333327,6157.402206705829,16032.337206705828
2026-06-22 01:15:00,2026-06-22,01:15,2026-06-22 01:15:00,970.0,0.0,970.0,1431.769959,25.82,1457.589959,121.07,140.02,42.83,80.83333333333333,0.0,80.83333333333333,119.31416325,2.1516666666666664,121.46582991666664,38.48082991666666,2.1516666666666664,40.63249658333331,38.48082991666666,2.1516666666666664,40.63249658333331,9786.491666666663,0.0,9786.491666666663,id3_price_eur_mwh,140.02,5388.085804931666,15174.577471598328,301.27636666666666,301.27636666666666,5689.36217159833,15475.853838264993
2026-06-22 01:20:00,2026-06-22,01:20,2026-06-22 01:15:00,975.0,0.0,975.0,1435.040039,25.82,1460.860039,121.07,140.02,42.83,81.25,0.0,81.25,119.58666991666666,2.1516666666666664,121.73833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,38.336669916666665,2.1516666666666664,40.48833658333332,9836.9375,0.0,9836.9375,id3_price_eur_mwh,140.02,5367.900521731667,15204.838021731666,301.27636666666666,301.27636666666666,5669.176888398332,15506.114388398331
2026-06-22 01:25:00,2026-06-22,01:25,2026-06-22 01:15:00,980.0,0.0,980.0,1463.770019,25.82,1489.590019,121.07,140.02,42.83,81.66666666666666,0.0,81.66666666666666,121.98083491666668,2.1516666666666664,124.13250158333332,40.31416825000002,2.1516666666666664,42.465834916666665,40.31416825000002,2.1516666666666664,42.465834916666665,9887.383333333331,0.0,9887.383333333331,id3_price_eur_mwh,140.02,5644.789838365004,15532.173171698334,301.27636666666666,301.27636666666666,5946.066205031667,15833.449538365
2026-06-22 01:30:00,2026-06-22,01:30,2026-06-22 01:30:00,983.0,0.0,983.0,1478.910034,25.82,1504.730034,118.89,134.44,42.88,81.91666666666666,0.0,81.91666666666666,123.24250283333332,2.1516666666666664,125.3941695,41.32583616666666,2.1516666666666664,43.47750283333335,41.32583616666666,2.1516666666666664,43.47750283333335,9739.072499999998,0.0,9739.072499999998,id3_price_eur_mwh,134.44,5555.845414246666,15294.917914246664,289.27006666666665,289.27006666666665,5845.115480913335,15584.187980913333
2026-06-22 01:35:00,2026-06-22,01:35,2026-06-22 01:30:00,987.0,0.0,987.0,1478.5900270000002,25.82,1504.410027,118.89,134.44,42.88,82.25,0.0,82.25,123.21583558333334,2.1516666666666664,125.36750225,40.96583558333335,2.1516666666666664,43.11750225,40.96583558333335,2.1516666666666664,43.11750225,9778.7025,0.0,9778.7025,id3_price_eur_mwh,134.44,5507.4469358233355,15286.149435823336,289.27006666666665,289.27006666666665,5796.71700249,15575.41950249
2026-06-22 01:40:00,2026-06-22,01:40,2026-06-22 01:30:00,989.0,0.0,989.0,1509.470032,25.82,1535.290032,118.89,134.44,42.88,82.41666666666666,0.0,82.41666666666666,125.78916933333332,2.1516666666666664,127.940836,43.37250266666666,2.1516666666666664,45.52416933333335,43.37250266666666,2.1516666666666664,45.52416933333335,9798.517499999998,0.0,9798.517499999998,id3_price_eur_mwh,134.44,5830.999258506666,15629.516758506663,289.27006666666665,289.27006666666665,6120.269325173335,15918.786825173334
2026-06-22 01:45:00,2026-06-22,01:45,2026-06-22 01:45:00,991.0,0.0,991.0,1503.059998,25.82,1528.879998,117.39,126.16,6.68,82.58333333333333,0.0,82.58333333333333,125.25499983333331,2.1516666666666664,127.4066665,42.67166649999999,2.1516666666666664,44.82333316666667,42.67166649999999,2.1516666666666664,44.82333316666667,9694.4575,0.0,9694.4575,id3_price_eur_mwh,126.16,5383.457445639999,15077.91494564,271.4542666666666,271.4542666666666,5654.911712306667,15349.369212306668
2026-06-22 01:50:00,2026-06-22,01:50,2026-06-22 01:45:00,990.0,0.0,990.0,1526.109985,25.82,1551.929985,117.39,126.16,6.68,82.5,0.0,82.5,127.17583208333332,2.1516666666666664,129.32749875,44.67583208333332,2.1516666666666664,46.82749874999999,44.67583208333332,2.1516666666666664,46.82749874999999,9684.675,0.0,9684.675,id3_price_eur_mwh,126.16,5636.302975633332,15320.97797563333,271.4542666666666,271.4542666666666,5907.757242299998,15592.432242299998
2026-06-22 01:55:00,2026-06-22,01:55,2026-06-22 01:45:00,992.0,0.0,992.0,1543.869995,25.82,1569.689995,117.39,126.16,6.68,82.66666666666666,0.0,82.66666666666666,128.65583291666667,2.1516666666666664,130.8074995833333,45.98916625000001,2.1516666666666664,48.14083291666665,45.98916625000001,2.1516666666666664,48.14083291666665,9704.24,0.0,9704.24,id3_price_eur_mwh,126.16,5801.993214100001,15506.2332141,271.4542666666666,271.4542666666666,6073.447480766665,15777.687480766665
2026-06-22 02:00:00,2026-06-22,02:00,2026-06-22 02:00:00,991.0,0.0,991.0,1549.819946,25.82,1575.639946,119.26,131.34,45.05,82.58333333333333,0.0,82.58333333333333,129.15166216666665,2.1516666666666664,131.30332883333332,46.568328833333325,2.1516666666666664,48.7199955,46.568328833333325,2.1516666666666664,48.7199955,9848.888333333332,0.0,9848.888333333332,id3_price_eur_mwh,131.34,6116.284308969999,15965.172642303332,282.5999,282.5999,6398.88420897,16247.772542303333
2026-06-22 02:05:00,2026-06-22,02:05,2026-06-22 02:00:00,990.0,0.0,990.0,1551.309997,25.82,1577.129997,119.26,131.34,45.05,82.5,0.0,82.5,129.27583308333334,2.1516666666666664,131.42749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,46.77583308333334,2.1516666666666664,48.92749974999998,9838.95,0.0,9838.95,id3_price_eur_mwh,131.34,6143.537917165001,15982.487917165003,282.5999,282.5999,6426.137817164998,16265.087817164998
2026-06-22 02:10:00,2026-06-22,02:10,2026-06-22 02:00:00,987.0,0.0,987.0,1565.859985,25.82,1591.679985,119.26,131.34,45.05,82.25,0.0,82.25,130.48833208333332,2.1516666666666664,132.63999875,48.23833208333332,2.1516666666666664,50.38999874999999,48.23833208333332,2.1516666666666664,50.38999874999999,9809.135,0.0,9809.135,id3_price_eur_mwh,131.34,6335.6225358249985,16144.757535825,282.5999,282.5999,6618.222435824999,16427.357435824997
2026-06-22 02:15:00,2026-06-22,02:15,2026-06-22 02:15:00,984.0,0.0,984.0,1583.880005,25.82,1609.700005,114.77,125.91,45.2,82.0,0.0,82.0,131.99000041666665,2.1516666666666664,134.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,49.990000416666646,2.1516666666666664,52.14166708333332,9411.14,0.0,9411.14,id3_price_eur_mwh,125.91,6294.240952462497,15705.380952462496,270.91634999999997,270.91634999999997,6565.157302462498,15976.297302462497
2026-06-22 02:20:00,2026-06-22,02:20,2026-06-22 02:15:00,977.0,0.0,977.0,1590.0,25.82,1615.82,114.77,125.91,45.2,81.41666666666666,0.0,81.41666666666666,132.5,2.1516666666666664,134.65166666666664,51.08333333333334,2.1516666666666664,53.23499999999999,51.08333333333334,2.1516666666666664,53.23499999999999,9344.190833333332,0.0,9344.190833333332,id3_price_eur_mwh,125.91,6431.902500000001,15776.093333333334,270.91634999999997,270.91634999999997,6702.818849999999,16047.00968333333
2026-06-22 02:25:00,2026-06-22,02:25,2026-06-22 02:15:00,972.0,0.0,972.0,1605.619995,25.82,1631.439995,114.77,125.91,45.2,81.0,0.0,81.0,133.80166624999998,2.1516666666666664,135.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,52.80166624999998,2.1516666666666664,54.95333291666665,9296.37,0.0,9296.37,id3_price_eur_mwh,125.91,6648.257797537498,15944.627797537498,270.91634999999997,270.91634999999997,6919.174147537498,16215.5441475375
2026-06-22 02:30:00,2026-06-22,02:30,2026-06-22 02:30:00,967.0,0.0,967.0,1617.969971,25.82,1643.789971,112.57,122.24,25.29,80.58333333333333,0.0,80.58333333333333,134.83083091666666,2.1516666666666664,136.98249758333333,54.24749758333333,2.1516666666666664,56.39916425,54.24749758333333,2.1516666666666664,56.39916425,9071.265833333331,0.0,9071.265833333331,id3_price_eur_mwh,122.24,6631.214104586666,15702.479937919998,263.0197333333333,263.0197333333333,6894.233837919999,15965.49967125333
2026-06-22 02:35:00,2026-06-22,02:35,2026-06-22 02:30:00,961.0,0.0,961.0,1642.099976,25.82,1667.919976,112.57,122.24,25.29,80.08333333333333,0.0,80.08333333333333,136.84166466666665,2.1516666666666664,138.99333133333332,56.75833133333332,2.1516666666666664,58.90999799999999,56.75833133333332,2.1516666666666664,58.90999799999999,9014.980833333331,0.0,9014.980833333331,id3_price_eur_mwh,122.24,6938.138422186665,15953.119255519996,263.0197333333333,263.0197333333333,7201.158155519998,16216.13898885333
2026-06-22 02:40:00,2026-06-22,02:40,2026-06-22 02:30:00,955.0,0.0,955.0,1642.549988,25.82,1668.369988,112.57,122.24,25.29,79.58333333333333,0.0,79.58333333333333,136.8791656666667,2.1516666666666664,139.0308323333333,57.295832333333365,2.1516666666666664,59.44749899999998,57.295832333333365,2.1516666666666664,59.44749899999998,8958.695833333331,0.0,8958.695833333331,id3_price_eur_mwh,122.24,7003.84254442667,15962.538377760002,263.0197333333333,263.0197333333333,7266.862277759998,16225.558111093329
2026-06-22 02:45:00,2026-06-22,02:45,2026-06-22 02:45:00,950.0,0.0,950.0,1623.760009,25.82,1649.580009,111.19,119.9,10.7,79.16666666666666,0.0,79.16666666666666,135.31333408333333,2.1516666666666664,137.46500075,56.14666741666667,2.1516666666666664,58.298334083333344,56.14666741666667,2.1516666666666664,58.298334083333344,8802.541666666666,0.0,8802.541666666666,id3_price_eur_mwh,119.9,6731.985423258335,15534.527089925,257.9848333333333,257.9848333333333,6989.970256591669,15792.511923258335
2026-06-22 02:50:00,2026-06-22,02:50,2026-06-22 02:45:00,945.0,0.0,945.0,1618.609986,25.82,1644.429986,111.19,119.9,10.7,78.75,0.0,78.75,134.8841655,2.1516666666666664,137.0358321666667,56.1341655,2.1516666666666664,58.28583216666669,56.1341655,2.1516666666666664,58.28583216666669,8756.2125,0.0,8756.2125,id3_price_eur_mwh,119.9,6730.4864434500005,15486.69894345,257.9848333333333,257.9848333333333,6988.471276783336,15744.683776783335
2026-06-22 02:55:00,2026-06-22,02:55,2026-06-22 02:45:00,941.0,0.0,941.0,1612.109985,25.82,1637.929985,111.19,119.9,10.7,78.41666666666666,0.0,78.41666666666666,134.34249875,2.1516666666666664,136.49416541666665,55.92583208333335,2.1516666666666664,58.07749874999999,55.92583208333335,2.1516666666666664,58.07749874999999,8719.149166666666,0.0,8719.149166666666,id3_price_eur_mwh,119.9,6705.507266791668,15424.656433458335,257.9848333333333,257.9848333333333,6963.4921001249995,15682.641266791667
2026-06-22 03:00:00,2026-06-22,03:00,2026-06-22 03:00:00,938.0,0.0,938.0,1636.340027,25.82,1662.160027,114.15,122.93,45.13,78.16666666666666,0.0,78.16666666666666,136.36166891666664,2.1516666666666664,138.51333558333332,58.19500224999999,2.1516666666666664,60.34666891666666,58.19500224999999,2.1516666666666664,60.34666891666666,8922.724999999999,0.0,8922.724999999999,id3_price_eur_mwh,122.93,7153.911626592499,16076.636626592497,264.5043833333333,264.5043833333333,7418.416009925832,16341.141009925832
2026-06-22 03:05:00,2026-06-22,03:05,2026-06-22 03:00:00,936.0,0.0,936.0,1624.470032,25.82,1650.290032,114.15,122.93,45.13,78.0,0.0,78.0,135.37250266666666,2.1516666666666664,137.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,57.37250266666666,2.1516666666666664,59.52416933333333,8903.7,0.0,8903.7,id3_price_eur_mwh,122.93,7052.801752813333,15956.501752813334,264.5043833333333,264.5043833333333,7317.306136146667,16221.006136146669
2026-06-22 03:10:00,2026-06-22,03:10,2026-06-22 03:00:00,936.0,0.0,936.0,1673.910034,25.82,1699.730034,114.15,122.93,45.13,78.0,0.0,78.0,139.49250283333333,2.1516666666666664,141.64416949999998,61.49250283333333,2.1516666666666664,63.644169499999975,61.49250283333333,2.1516666666666664,63.644169499999975,8903.7,0.0,8903.7,id3_price_eur_mwh,122.93,7559.273373301667,16462.97337330167,264.5043833333333,264.5043833333333,7823.777756634998,16727.477756635
2026-06-22 03:15:00,2026-06-22,03:15,2026-06-22 03:15:00,935.0,0.0,935.0,1690.070007,25.82,1715.890007,114.12,122.01,1.4,77.91666666666666,0.0,77.91666666666666,140.83916725,2.1516666666666664,142.99083391666665,62.92250058333335,2.1516666666666664,65.07416724999999,62.92250058333335,2.1516666666666664,65.07416724999999,8891.849999999999,0.0,8891.849999999999,id3_price_eur_mwh,122.01,7677.174296172503,16569.0242961725,262.52484999999996,262.52484999999996,7939.699146172499,16831.549146172496
2026-06-22 03:20:00,2026-06-22,03:20,2026-06-22 03:15:00,934.0,0.0,934.0,1704.659973,25.82,1730.479973,114.12,122.01,1.4,77.83333333333333,0.0,77.83333333333333,142.05499774999998,2.1516666666666664,144.20666441666663,64.22166441666666,2.1516666666666664,66.3733310833333,64.22166441666666,2.1516666666666664,66.3733310833333,8882.34,0.0,8882.34,id3_price_eur_mwh,122.01,7835.685275477499,16718.0252754775,262.52484999999996,262.52484999999996,8098.210125477496,16980.550125477497
2026-06-22 03:25:00,2026-06-22,03:25,2026-06-22 03:15:00,933.0,0.0,933.0,1707.239991,25.82,1733.059991,114.12,122.01,1.4,77.75,0.0,77.75,142.26999924999998,2.1516666666666664,144.42166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,64.51999924999998,2.1516666666666664,66.67166591666663,8872.83,0.0,8872.83,id3_price_eur_mwh,122.01,7872.085108492498,16744.915108492496,262.52484999999996,262.52484999999996,8134.609958492495,17007.439958492494
2026-06-22 03:30:00,2026-06-22,03:30,2026-06-22 03:30:00,932.0,0.0,932.0,1704.450012,25.82,1730.270012,114.16,122.13,6.85,77.66666666666666,0.0,77.66666666666666,142.037501,2.1516666666666664,144.18916766666666,64.37083433333333,2.1516666666666664,66.522501,64.37083433333333,2.1516666666666664,66.522501,8866.426666666664,0.0,8866.426666666664,id3_price_eur_mwh,122.13,7861.60999713,16728.036663796665,262.78304999999995,262.78304999999995,8124.39304713,16990.819713796664
2026-06-22 03:35:00,2026-06-22,03:35,2026-06-22 03:30:00,930.0,0.0,930.0,1704.949951,25.82,1730.769951,114.16,122.13,6.85,77.5,0.0,77.5,142.07916258333333,2.1516666666666664,144.23082925,64.57916258333333,2.1516666666666664,66.73082925,64.57916258333333,2.1516666666666664,66.73082925,8847.4,0.0,8847.4,id3_price_eur_mwh,122.13,7887.0531263025,16734.4531263025,262.78304999999995,262.78304999999995,8149.8361763025,16997.2361763025
2026-06-22 03:40:00,2026-06-22,03:40,2026-06-22 03:30:00,928.0,0.0,928.0,1692.450012,25.82,1718.270012,114.16,122.13,6.85,77.33333333333333,0.0,77.33333333333333,141.037501,2.1516666666666664,143.18916766666666,63.70416766666666,2.1516666666666664,65.85583433333333,63.70416766666666,2.1516666666666664,65.85583433333333,8828.373333333333,0.0,8828.373333333333,id3_price_eur_mwh,122.13,7780.189997129999,16608.56333046333,262.78304999999995,262.78304999999995,8042.97304713,16871.346380463332
2026-06-22 03:45:00,2026-06-22,03:45,2026-06-22 03:45:00,924.0,0.0,924.0,1670.390015,25.82,1696.210015,115.45,120.31,38.0,77.0,0.0,77.0,139.19916791666665,2.1516666666666664,141.35083458333332,62.19916791666665,2.1516666666666664,64.35083458333332,62.19916791666665,2.1516666666666664,64.35083458333332,8889.65,0.0,8889.65,id3_price_eur_mwh,120.31,7483.1818920541655,16372.831892054164,258.86701666666664,258.86701666666664,7742.0489087208325,16631.69890872083
2026-06-22 03:50:00,2026-06-22,03:50,2026-06-22 03:45:00,920.0,0.0,920.0,1662.0700069999998,25.82,1687.8900069999995,115.45,120.31,38.0,76.66666666666666,0.0,76.66666666666666,138.50583391666663,2.1516666666666664,140.65750058333327,61.83916724999997,2.1516666666666664,63.99083391666662,61.83916724999997,2.1516666666666664,63.99083391666662,8851.166666666666,0.0,8851.166666666666,id3_price_eur_mwh,120.31,7439.870211847496,16291.036878514162,258.86701666666664,258.86701666666664,7698.737228514161,16549.903895180825
2026-06-22 03:55:00,2026-06-22,03:55,2026-06-22 03:45:00,920.0,0.0,920.0,1628.700012,25.82,1654.520012,115.45,120.31,38.0,76.66666666666666,0.0,76.66666666666666,135.725001,2.1516666666666664,137.87666766666666,59.058334333333335,2.1516666666666664,61.210001000000005,59.058334333333335,2.1516666666666664,61.210001000000005,8851.166666666666,0.0,8851.166666666666,id3_price_eur_mwh,120.31,7105.308203643333,15956.47487031,258.86701666666664,258.86701666666664,7364.17522031,16215.341886976667
2026-06-22 04:00:00,2026-06-22,04:00,2026-06-22 04:00:00,921.0,0.0,921.0,1650.799988,25.82,1676.619988,113.66,120.59,19.94,76.75,0.0,76.75,137.5666656666667,2.1516666666666664,139.7183323333333,60.81666566666669,2.1516666666666664,62.96833233333331,60.81666566666669,2.1516666666666664,62.96833233333331,8723.404999999999,0.0,8723.404999999999,id3_price_eur_mwh,120.59,7333.881712743336,16057.286712743335,259.4694833333333,259.4694833333333,7593.351196076664,16316.756196076662
2026-06-22 04:05:00,2026-06-22,04:05,2026-06-22 04:00:00,924.0,0.0,924.0,1648.25,25.82,1674.07,113.66,120.59,19.94,77.0,0.0,77.0,137.35416666666666,2.1516666666666664,139.50583333333333,60.35416666666666,2.1516666666666664,62.50583333333333,60.35416666666666,2.1516666666666664,62.50583333333333,8751.82,0.0,8751.82,id3_price_eur_mwh,120.59,7278.108958333332,16029.928958333332,259.4694833333333,259.4694833333333,7537.578441666667,16289.398441666666
2026-06-22 04:10:00,2026-06-22,04:10,2026-06-22 04:00:00,926.0,0.0,926.0,1644.519959,25.82,1670.339959,113.66,120.59,19.94,77.16666666666666,0.0,77.16666666666666,137.04332991666666,2.1516666666666664,139.1949965833333,59.87666325000001,2.1516666666666664,62.02832991666665,59.87666325000001,2.1516666666666664,62.02832991666665,8770.763333333332,0.0,8770.763333333332,id3_price_eur_mwh,120.59,7220.526821317501,15991.290154650833,259.4694833333333,259.4694833333333,7479.996304650832,16250.759637984163
2026-06-22 04:15:00,2026-06-22,04:15,2026-06-22 04:15:00,929.0,0.0,929.0,1634.959961,25.82,1660.779961,115.64,122.13,25.0,77.41666666666666,0.0,77.41666666666666,136.24666341666665,2.1516666666666664,138.39833008333332,58.82999674999999,2.1516666666666664,60.98166341666666,58.82999674999999,2.1516666666666664,60.98166341666666,8952.463333333333,0.0,8952.463333333333,id3_price_eur_mwh,122.13,7184.907503077498,16137.370836410832,262.78304999999995,262.78304999999995,7447.690553077499,16400.153886410833
2026-06-22 04:20:00,2026-06-22,04:20,2026-06-22 04:15:00,932.0,0.0,932.0,1657.76001,25.82,1683.58001,115.64,122.13,25.0,77.66666666666666,0.0,77.66666666666666,138.14666749999998,2.1516666666666664,140.29833416666665,60.48000083333332,2.1516666666666664,62.63166749999999,60.48000083333332,2.1516666666666664,62.63166749999999,8981.373333333333,0.0,8981.373333333333,id3_price_eur_mwh,122.13,7386.422501774999,16367.795835108333,262.78304999999995,262.78304999999995,7649.205551774999,16630.57888510833
